,Term,fdr,es,nes
1658,tight junction assembly (GO:0120192),1.0,-0.6394925930036696,-1.0003071607932605
1659,mitochondrial transport (GO:0006839),1.0,-0.47880608679181735,-0.7810194924215862
1660,cellular nitrogen compound biosynthetic process (GO:0044271),1.0,-0.6134619616605523,-0.9566241002040506
1661,DNA alkylation (GO:0006305),1.0,-0.38011483146296265,-0.5817903477375584
1662,protein glycosylation (GO:0006486),1.0,-0.5792899869661767,-0.933444207118001
1663,negative regulation of DNA recombination at telomere (GO:0048239),1.0,-0.5489193089744472,-0.8604829250927613
1664,histone H4-K5 acetylation (GO:0043981),1.0,-0.4732984983800708,-0.7286296247376319
1665,peptidyl-serine phosphorylation (GO:0018105),1.0,-0.5113263220075339,-0.8311410395328499
1666,endomembrane system organization (GO:0010256),1.0,-0.5474189133857215,-0.8998125020799022
1667,mRNA 3'-end processing (GO:0031124),1.0,-0.3203070913439985,-0.5154167963700071
1668,peptidyl-lysine methylation (GO:0018022),1.0,-0.37838868899761213,-0.5819683194688211
1669,muscle tissue morphogenesis (GO:0060415),1.0,-0.5370349324556388,-0.8230212365915351
1670,nucleotide-sugar biosynthetic process (GO:0009226),1.0,-0.538440967457267,-0.8200771765461233
1671,vasculogenesis (GO:0001570),1.0,-0.5937702621837575,-0.9331506466227526
1672,oligodendrocyte differentiation (GO:0048709),1.0,-0.6544892478301478,-0.9902044105644401
1673,regulation of nuclear division (GO:0051783),1.0,-0.4273067505529094,-0.6403295906648209
1674,very long-chain fatty acid metabolic process (GO:0000038),1.0,-0.3966988723970027,-0.626285809247229
1675,beta-catenin destruction complex disassembly (GO:1904886),1.0,-0.6057041273983771,-0.9300087633024768
1676,positive regulation of ion transport (GO:0043270),1.0,-0.5645077250347594,-0.8991942302716732
1677,cellular response to amino acid starvation (GO:0034198),1.0,-0.4538266342098056,-0.7257772380255146
1678,regulation of mitotic spindle organization (GO:0060236),1.0,-0.5078245943522913,-0.7988289694514964
1679,synapse assembly (GO:0007416),1.0,-0.44313796275421724,-0.7139570040263751
1680,cellular polysaccharide biosynthetic process (GO:0033692),1.0,-0.5968047625382543,-0.9323112675607296
1681,positive regulation of cellular protein catabolic process (GO:1903364),1.0,0.5905527277092292,1.0420210068334785
1682,heart looping (GO:0001947),1.0,-0.6046260361700561,-0.9247699436033467
1683,regulation of posttranscriptional gene silencing (GO:0060147),1.0,-0.42135449288825344,-0.6769540993378974
1684,diol metabolic process (GO:0034311),1.0,-0.5447938134524385,-0.8443229488788482
1685,cytosolic transport (GO:0016482),1.0,-0.4844449400239133,-0.7869271788288145
1686,cellular response to light stimulus (GO:0071482),1.0,-0.4824002347853318,-0.7824750369993192
1687,positive regulation of canonical Wnt signaling pathway (GO:0090263),1.0,-0.45875546901270037,-0.7460781448242915
1688,translational elongation (GO:0006414),1.0,-0.29392750682075475,-0.4746420714669154
1689,regulation of DNA repair (GO:0006282),1.0,-0.528101261805306,-0.8234404033964833
1690,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),1.0,-0.38534100331873977,-0.6223762670940947
1691,amyloid fibril formation (GO:1990000),1.0,-0.4924298544830507,-0.7854913713461642
1692,regulation of microtubule polymerization or depolymerization (GO:0031110),1.0,0.5173999603605843,0.8656953367352248
1693,regulation of interferon-gamma-mediated signaling pathway (GO:0060334),1.0,-0.6265093126767328,-0.9586554989695526
1694,"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",1.0,-0.5920470247058477,-0.9643613954703678
1695,mRNA modification (GO:0016556),1.0,-0.41664538033140547,-0.6329315282108462
1696,lysosome organization (GO:0007040),1.0,-0.5795654820403313,-0.924317752097219
1697,regulation of trans-synaptic signaling (GO:0099177),1.0,-0.4828864234270854,-0.7766739142978082
1698,positive regulation of amyloid precursor protein catabolic process (GO:1902993),1.0,-0.6143859652762217,-0.953064181674488
1699,nervous system development (GO:0007399),1.0,-0.46395211766648986,-0.762053773558446
1700,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240),1.0,-0.649323026667279,-0.9942695484290994
1701,DNA methylation or demethylation (GO:0044728),1.0,-0.38011483146296265,-0.5817903477375584
1702,oligosaccharide metabolic process (GO:0009311),1.0,-0.5679463885142567,-0.8851554414859931
1703,regulation of RNA metabolic process (GO:0051252),1.0,-0.5432341135074027,-0.8666239829324279
1704,negative regulation of canonical Wnt signaling pathway (GO:0090090),1.0,-0.39596088661870527,-0.6463364928101165
1705,nucleotide biosynthetic process (GO:0009165),1.0,-0.5355845301040517,-0.8404506275303818
1706,enzyme linked receptor protein signaling pathway (GO:0007167),1.0,-0.6052143279401608,-0.9978592088974221
1707,ceramide biosynthetic process (GO:0046513),1.0,-0.5236546681882034,-0.8239338984333047
1708,G protein-coupled acetylcholine receptor signaling pathway (GO:0007213),1.0,-0.6462851173179215,-0.9888904212776469
1709,establishment of skin barrier (GO:0061436),1.0,-0.6548622990912046,-0.9854817756895116
1710,cardiac muscle cell action potential involved in contraction (GO:0086002),1.0,-0.4939074417666737,-0.776367949751198
1711,mitochondrial translation (GO:0032543),1.0,0.25169536606222176,0.5715055844952197
1712,beta-catenin-TCF complex assembly (GO:1904837),1.0,-0.5798180217143483,-0.9039928005923523
1713,axon guidance (GO:0007411),1.0,-0.5372961029825333,-0.8738299212908195
1714,positive regulation of nitric-oxide synthase activity (GO:0051000),1.0,-0.5125606570924204,-0.7879413718632131
1715,chemical homeostasis (GO:0048878),1.0,-0.5730667835973324,-0.9185602928556202
1716,nucleosome disassembly (GO:0006337),1.0,-0.6424334677093716,-0.9905168004656177
1717,regulation of ceramide biosynthetic process (GO:2000303),1.0,-0.6473961459813303,-0.9887569235701154
1718,synaptic vesicle exocytosis (GO:0016079),1.0,-0.6177728978597685,-0.9657284830927986
1719,positive regulation of receptor internalization (GO:0002092),1.0,-0.6545847999879753,-0.9848654677082112
1720,posttranscriptional regulation of gene expression (GO:0010608),1.0,-0.47021385651757075,-0.7381212177930554
1721,piRNA metabolic process (GO:0034587),1.0,-0.6602500399644794,-0.9874276560624661
1722,positive regulation of dendrite morphogenesis (GO:0050775),1.0,0.46322183584897025,0.8771151561640002
1723,vacuolar acidification (GO:0007035),1.0,-0.42676620869589943,-0.6571820367236765
1724,RNA metabolic process (GO:0016070),1.0,-0.4961913912962074,-0.8066953065215112
1725,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),1.0,-0.5861184175867609,-0.9217625852321032
1726,cytoplasmic microtubule organization (GO:0031122),1.0,-0.4266131942981633,-0.6844716127668503
1727,regulation of endocytosis (GO:0030100),1.0,-0.4575655423687311,-0.7232946002602331
1728,regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),1.0,-0.6479189063314702,-0.9871772310520958
1729,transcription by RNA polymerase II (GO:0006366),1.0,-0.4048483421259597,-0.669084130347793
1730,DNA replication checkpoint signaling (GO:0000076),1.0,-0.4479975038792874,-0.709192961420024
1731,regulation of cell-substrate junction assembly (GO:0090109),1.0,-0.37771983745395465,-0.5704067083349394
1732,regulation of cell cycle process (GO:0010564),1.0,-0.5213255395665501,-0.8397426240795792
1733,regulation of neuron apoptotic process (GO:0043523),1.0,-0.5422832095080337,-0.8920367990368413
1734,"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",1.0,-0.474315827490845,-0.7170774905292417
1735,rRNA transcription (GO:0009303),1.0,-0.46896064370719603,-0.7333395308412544
1736,microtubule polymerization (GO:0046785),1.0,-0.4119349294551794,-0.6485494243047146
1737,positive regulation of cholesterol efflux (GO:0010875),1.0,-0.5419061390057278,-0.8587384801777846
1738,regulation of amyloid-beta formation (GO:1902003),1.0,-0.5160746040935185,-0.8212627652590211
1739,ncRNA processing (GO:0034470),1.0,-0.3209182670789013,-0.5203567608257745
1740,Arp2/3 complex-mediated actin nucleation (GO:0034314),1.0,-0.35905262564155843,-0.5434236817645007
1741,"DNA-templated transcription, elongation (GO:0006354)",1.0,-0.5452058518546534,-0.8874142527506363
1742,Golgi to plasma membrane protein transport (GO:0043001),1.0,-0.481615242636048,-0.74474614810069
1743,negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),1.0,-0.5960626534854591,-0.9330337031326558
1744,regulation of exosomal secretion (GO:1903541),1.0,-0.6180517694182076,-0.9406701301637888
1745,positive regulation of stress-activated MAPK cascade (GO:0032874),1.0,-0.5946929307510322,-0.9576974893138941
1746,regulation of primary metabolic process (GO:0080090),1.0,-0.39635307910213535,-0.6462629139992677
1747,positive regulation of neural precursor cell proliferation (GO:2000179),1.0,-0.5667119089017926,-0.8760030299924945
1748,negative regulation of striated muscle cell differentiation (GO:0051154),1.0,0.3394640427777791,0.6371331742012197
1749,cell morphogenesis involved in neuron differentiation (GO:0048667),1.0,-0.49382754323065875,-0.7771300912172507
1750,COPII-coated vesicle budding (GO:0090114),1.0,-0.5870742674660223,-0.9552568031772315
1751,protein insertion into ER membrane (GO:0045048),1.0,-0.5688040362392859,-0.8968787708125339
1752,determination of heart left/right asymmetry (GO:0061371),1.0,-0.6025364396562165,-0.9225971507147613
1753,"retrograde transport, endosome to Golgi (GO:0042147)",1.0,-0.42645133948117675,-0.6870488219925954
1754,organonitrogen compound biosynthetic process (GO:1901566),1.0,-0.500444166259455,-0.8142371188240499
1755,fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),1.0,-0.5815839550060715,-0.8862345932396736
1756,cellular glucose homeostasis (GO:0001678),1.0,-0.4934506204080839,-0.7725648999266443
1757,transcription-coupled nucleotide-excision repair (GO:0006283),1.0,-0.20263523624955257,-0.3243822031192833
1758,negative regulation of endothelial cell proliferation (GO:0001937),1.0,-0.6154394745268725,-0.9820710590063105
1759,regulation of lipid metabolic process (GO:0019216),1.0,-0.5324306686623675,-0.8637436482770318
1760,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338),1.0,0.5016263186674056,1.0246713981940008
1761,amino acid import across plasma membrane (GO:0089718),1.0,-0.5581169954303378,-0.8489596373287803
1762,development of primary male sexual characteristics (GO:0046546),1.0,-0.5784808744103219,-0.9085977315226827
1763,neuron projection development (GO:0031175),1.0,-0.4714129744003658,-0.7701879243351781
1764,cellular protein localization (GO:0034613),1.0,-0.5713710036714488,-0.9420758061625696
1765,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),1.0,-0.36191458269290855,-0.5593348828261344
1766,histone methylation (GO:0016571),1.0,-0.5106444328528351,-0.7858048922299211
1767,regulation of RIG-I signaling pathway (GO:0039535),1.0,-0.6251284483640769,-0.9443261386134673
1768,long-term synaptic potentiation (GO:0060291),1.0,-0.4885034821681108,-0.7439566531697475
1769,phosphatidylinositol dephosphorylation (GO:0046856),1.0,-0.5181034807391227,-0.791143941467183
1770,metal ion homeostasis (GO:0055065),1.0,-0.6066803911483842,-0.9586426360820279
1771,negative regulation of neuron death (GO:1901215),1.0,-0.5942250150770865,-0.9710303717200685
1772,negative regulation of fat cell differentiation (GO:0045599),1.0,-0.6043840201762256,-0.962076349023053
1773,acidic amino acid transport (GO:0015800),1.0,-0.6204413985817123,-0.9551255655980038
1774,peptidyl-threonine dephosphorylation (GO:0035970),1.0,-0.33427482381455886,-0.5144269124157055
1775,mitochondrion disassembly (GO:0061726),1.0,-0.3848521684773891,-0.6244738637467284
1776,nucleus organization (GO:0006997),1.0,-0.5823925009303188,-0.9329632506147377
1777,synapse organization (GO:0050808),1.0,-0.5592760929106124,-0.9019250748418998
1778,tRNA aminoacylation for protein translation (GO:0006418),1.0,-0.3592164498166558,-0.5608020186300369
1779,dendrite morphogenesis (GO:0048813),1.0,-0.5631805797068583,-0.8905806364141565
1780,alpha-amino acid metabolic process (GO:1901605),1.0,-0.4924432405844281,-0.7784000289647633
1781,histone H4 acetylation (GO:0043967),1.0,-0.6145818034673041,-0.9790884804139509
1782,nucleocytoplasmic transport (GO:0006913),1.0,-0.3699244137263777,-0.5825078948913395
1783,dendritic spine morphogenesis (GO:0060997),1.0,-0.5880715990177744,-0.8877407093744623
1784,regulation of mitotic metaphase/anaphase transition (GO:0030071),1.0,-0.5680883830897048,-0.873654435518129
1785,histone H2A acetylation (GO:0043968),1.0,-0.4713145604035717,-0.7114134694169824
1786,fatty acid transmembrane transport (GO:1902001),1.0,-0.5587662414085915,-0.8501776100262309
1787,long-chain fatty-acyl-CoA metabolic process (GO:0035336),1.0,-0.4316433577910239,-0.6650997429313675
1788,negative regulation of peptidyl-threonine phosphorylation (GO:0010801),1.0,-0.4255157395168193,-0.6487386761503562
1789,macroautophagy (GO:0016236),1.0,-0.49918214680539047,-0.8183223164496453
1790,negative regulation of ubiquitin-protein transferase activity (GO:0051444),1.0,0.35798341088772695,0.8807421554641229
1791,protein import into nucleus (GO:0006606),1.0,-0.48762774524223723,-0.7768130073583299
1792,canonical Wnt signaling pathway (GO:0060070),1.0,-0.5332331894183124,-0.8547622830233157
1793,protein K11-linked ubiquitination (GO:0070979),1.0,0.3458269180821144,0.6448320414804025
1794,ceramide metabolic process (GO:0006672),1.0,-0.5671360915140168,-0.9017886085286089
1795,spliceosomal complex assembly (GO:0000245),1.0,-0.4841316139404368,-0.7634614516474362
1796,regulation of nitric-oxide synthase activity (GO:0050999),1.0,-0.5319325240777287,-0.844759637159643
1797,nuclear-transcribed mRNA catabolic process (GO:0000956),1.0,-0.31571011652887887,-0.5138766380037046
1798,regulation of anatomical structure morphogenesis (GO:0022603),1.0,-0.6068072172228353,-0.9922125234759496
1799,regulation of cell cycle phase transition (GO:1901987),1.0,-0.5016264243598516,-0.8133086977002759
